Epoch,Train Loss,Train F1,Validation Loss,Validation F1
11,2.046880824691609,"tensor([0.5686, 0.0000, 0.0419, 0.3593, 0.5121, 0.3169, 0.4555, 0.0000, 0.5699,
        0.4660, 0.1415, 0.3776, 0.4317, 0.0266, 0.0296, 0.0000, 0.3206, 0.0000,
        0.3900, 0.0000], dtype=torch.float64)",2.0140432215817152,"tensor([0.5544, 0.0000, 0.2000, 0.3777, 0.5333, 0.3270, 0.4182, 0.0000, 0.4677,
        0.4843, 0.0500, 0.3614, 0.5234, 0.0339, 0.2000, 0.0000, 0.4286, 0.0000,
        0.5679, 0.0000], dtype=torch.float64)"
12,1.947336845092856,"tensor([0.6170, 0.0000, 0.1108, 0.3733, 0.5723, 0.3663, 0.4836, 0.0000, 0.6265,
        0.5410, 0.1788, 0.3983, 0.4954, 0.0701, 0.0657, 0.0000, 0.3802, 0.0000,
        0.4399, 0.0000], dtype=torch.float64)",2.0149794890271036,"tensor([0.6022, 0.0000, 0.0833, 0.3249, 0.5172, 0.3607, 0.4533, 0.0000, 0.5067,
        0.4851, 0.1519, 0.3462, 0.4267, 0.0000, 0.1143, 0.0000, 0.4333, 0.0000,
        0.5455, 0.0000], dtype=torch.float64)"
13,1.8902172715873662,"tensor([0.6226, 0.0000, 0.1542, 0.4075, 0.5657, 0.4065, 0.5200, 0.0000, 0.6418,
        0.5680, 0.2367, 0.4466, 0.5281, 0.0606, 0.1050, 0.0000, 0.4551, 0.0000,
        0.4503, 0.0000], dtype=torch.float64)",1.9596626750859627,"tensor([0.5799, 0.0000, 0.2456, 0.3522, 0.6104, 0.4141, 0.4615, 0.0000, 0.6087,
        0.5477, 0.1154, 0.4471, 0.5321, 0.0000, 0.0714, 0.0000, 0.4596, 0.0000,
        0.5941, 0.0000], dtype=torch.float64)"
14,1.8033220510821923,"tensor([0.6477, 0.0000, 0.2222, 0.4242, 0.5971, 0.4669, 0.5503, 0.0000, 0.6532,
        0.6119, 0.2776, 0.4831, 0.6060, 0.0731, 0.1423, 0.0000, 0.4744, 0.0000,
        0.5166, 0.0000], dtype=torch.float64)",1.9620039362737662,"tensor([0.6023, 0.0000, 0.1852, 0.4533, 0.5455, 0.4444, 0.4409, 0.0000, 0.5088,
        0.5839, 0.0408, 0.4186, 0.5641, 0.1429, 0.0667, 0.0000, 0.4714, 0.0000,
        0.5500, 0.0000], dtype=torch.float64)"
15,1.7321686774208125,"tensor([0.6755, 0.0000, 0.2721, 0.4765, 0.6229, 0.4878, 0.5870, 0.0000, 0.6896,
        0.6464, 0.3203, 0.5326, 0.6407, 0.0917, 0.2253, 0.0000, 0.5228, 0.0000,
        0.5678, 0.0000], dtype=torch.float64)",2.472061897944478,"tensor([0.5918, 0.0000, 0.2889, 0.4140, 0.6457, 0.4624, 0.4091, 0.0000, 0.5345,
        0.6169, 0.1667, 0.5714, 0.4884, 0.1978, 0.1333, 0.0000, 0.4375, 0.0000,
        0.4675, 0.0000], dtype=torch.float64)"
16,1.7037392402060458,"tensor([0.6763, 0.0152, 0.3060, 0.4953, 0.6200, 0.5077, 0.5968, 0.0000, 0.6786,
        0.6620, 0.3491, 0.5453, 0.6462, 0.1427, 0.2151, 0.0000, 0.5328, 0.0000,
        0.5855, 0.0000], dtype=torch.float64)",1.945508444579288,"tensor([0.6208, 0.0000, 0.2982, 0.3118, 0.5714, 0.4747, 0.4734, 0.0000, 0.5385,
        0.6000, 0.1887, 0.4536, 0.6018, 0.2319, 0.1333, 0.0000, 0.5059, 0.0000,
        0.6341, 0.0000], dtype=torch.float64)"
17,1.566383657256789,"tensor([0.7251, 0.0293, 0.4021, 0.5594, 0.6786, 0.5783, 0.6360, 0.0000, 0.7187,
        0.7283, 0.4007, 0.6051, 0.7211, 0.1726, 0.2857, 0.0000, 0.6184, 0.0000,
        0.6315, 0.0000], dtype=torch.float64)",1.900219173493123,"tensor([0.6281, 0.0000, 0.3607, 0.4508, 0.6081, 0.4028, 0.4832, 0.0000, 0.5766,
        0.6109, 0.1408, 0.4651, 0.5823, 0.1194, 0.2286, 0.0000, 0.4878, 0.0000,
        0.6429, 0.0000], dtype=torch.float64)"
18,1.5181751558899281,"tensor([0.7350, 0.0427, 0.4204, 0.5978, 0.6962, 0.6031, 0.6741, 0.0000, 0.7357,
        0.7511, 0.4744, 0.6261, 0.7374, 0.1924, 0.3085, 0.0000, 0.6555, 0.0000,
        0.6599, 0.0000], dtype=torch.float64)",1.9734900020858617,"tensor([0.6280, 0.0000, 0.3214, 0.4529, 0.5968, 0.4227, 0.4118, 0.0000, 0.5082,
        0.6333, 0.2118, 0.5333, 0.6019, 0.1159, 0.2051, 0.0000, 0.6512, 0.0000,
        0.6452, 0.0000], dtype=torch.float64)"
19,1.413664214648005,"tensor([0.7712, 0.1164, 0.4945, 0.6429, 0.7265, 0.6795, 0.7102, 0.0000, 0.7537,
        0.7853, 0.5323, 0.6645, 0.7702, 0.2458, 0.3808, 0.0000, 0.7065, 0.0000,
        0.7044, 0.0000], dtype=torch.float64)",1.894359798493123,"tensor([0.6422, 0.1538, 0.3889, 0.4969, 0.5429, 0.4590, 0.5269, 0.0000, 0.5400,
        0.6432, 0.2535, 0.4444, 0.6316, 0.2353, 0.2273, 0.0000, 0.6154, 0.0000,
        0.6522, 0.0000], dtype=torch.float64)"
20,1.3201826799794405,"tensor([0.7980, 0.1807, 0.5664, 0.6913, 0.7529, 0.7188, 0.7493, 0.0000, 0.7874,
        0.8209, 0.5791, 0.7149, 0.8310, 0.2945, 0.4367, 0.0000, 0.7484, 0.0000,
        0.7608, 0.0000], dtype=torch.float64)",2.1003696478686287,"tensor([0.6448, 0.1538, 0.4286, 0.4772, 0.5857, 0.4811, 0.5233, 0.0000, 0.5743,
        0.6548, 0.2647, 0.4384, 0.6598, 0.3441, 0.1739, 0.0000, 0.5161, 0.0000,
        0.6667, 0.0000], dtype=torch.float64)"
21,1.247429369436537,"tensor([0.8240, 0.2242, 0.6280, 0.7244, 0.7856, 0.7619, 0.7738, 0.0000, 0.8107,
        0.8469, 0.6347, 0.7573, 0.8252, 0.3767, 0.5016, 0.0000, 0.7766, 0.0000,
        0.7942, 0.0000], dtype=torch.float64)",1.940808342498483,"tensor([0.6413, 0.1333, 0.4167, 0.4681, 0.5890, 0.4694, 0.5217, 0.0000, 0.5849,
        0.6953, 0.2295, 0.5250, 0.6966, 0.2927, 0.2609, 0.0000, 0.5734, 0.0000,
        0.7347, 0.0000], dtype=torch.float64)"
22,1.1793880578995526,"tensor([0.8386, 0.2551, 0.6800, 0.7663, 0.7926, 0.7967, 0.8057, 0.0000, 0.8371,
        0.8595, 0.6657, 0.7820, 0.8480, 0.4421, 0.5189, 0.0000, 0.8069, 0.0000,
        0.8086, 0.0000], dtype=torch.float64)",2.3938782330855584,"tensor([0.6050, 0.0000, 0.4200, 0.4909, 0.6057, 0.4773, 0.4868, 0.0000, 0.5833,
        0.6574, 0.1944, 0.4773, 0.6737, 0.2286, 0.2326, 0.0000, 0.6015, 0.0000,
        0.7708, 0.0000], dtype=torch.float64)"
23,1.1104908697076499,"tensor([0.8664, 0.3848, 0.7093, 0.8107, 0.8154, 0.8228, 0.8307, 0.0000, 0.8435,
        0.8890, 0.7076, 0.7989, 0.8881, 0.5134, 0.5655, 0.0000, 0.8422, 0.0000,
        0.8323, 0.0000], dtype=torch.float64)",2.2521224037343246,"tensor([0.6383, 0.1176, 0.4000, 0.4571, 0.5732, 0.5550, 0.5083, 0.0000, 0.4956,
        0.6964, 0.1111, 0.5049, 0.6591, 0.3146, 0.2000, 0.0000, 0.6069, 0.0000,
        0.7527, 0.0000], dtype=torch.float64)"
24,1.0622391244182368,"tensor([0.8822, 0.4301, 0.7528, 0.8342, 0.8359, 0.8387, 0.8586, 0.0000, 0.8613,
        0.8949, 0.7465, 0.8140, 0.8788, 0.5803, 0.6218, 0.0000, 0.8501, 0.0000,
        0.8619, 0.0000], dtype=torch.float64)",3.3937360152457523,"tensor([0.6324, 0.1818, 0.4248, 0.5033, 0.6038, 0.5701, 0.5263, 0.0000, 0.5905,
        0.6868, 0.1515, 0.4860, 0.6022, 0.3038, 0.3000, 0.0000, 0.6452, 0.0000,
        0.6733, 0.0000], dtype=torch.float64)"
