Epoch,Train Loss,Train F1,Validation Loss,Validation F1
1,1.0170576976300212,"tensor([0.8907, 0.5619, 0.7907, 0.8617, 0.8549, 0.8462, 0.8687, 0.0000, 0.8729,
        0.9040, 0.7876, 0.8500, 0.8897, 0.6174, 0.6686, 0.0000, 0.8745, 0.0000,
        0.8684, 0.0000], dtype=torch.float64)",3.069911327176881,"tensor([0.6206, 0.1053, 0.4425, 0.4747, 0.5867, 0.4654, 0.4258, 0.0000, 0.5806,
        0.6352, 0.3158, 0.5714, 0.7083, 0.2609, 0.2439, 0.0000, 0.5781, 0.0000,
        0.7048, 0.0000], dtype=torch.float64)"
2,0.9576910287040803,"tensor([0.9096, 0.5847, 0.8206, 0.8826, 0.8892, 0.8857, 0.9111, 0.0000, 0.8881,
        0.9342, 0.8089, 0.8609, 0.9096, 0.6929, 0.7189, 0.0000, 0.8938, 0.0000,
        0.8956, 0.0000], dtype=torch.float64)",2.1332213762894416,"tensor([0.6378, 0.1111, 0.4471, 0.5208, 0.5584, 0.5102, 0.5500, 0.0000, 0.5660,
        0.6941, 0.1667, 0.5625, 0.7021, 0.2718, 0.3077, 0.0000, 0.5932, 0.0000,
        0.7238, 0.0000], dtype=torch.float64)"
3,0.9346663757850978,"tensor([0.9200, 0.6606, 0.8358, 0.8913, 0.8913, 0.8919, 0.8874, 0.0000, 0.9098,
        0.9235, 0.8582, 0.8829, 0.9151, 0.7348, 0.7420, 0.0000, 0.8946, 0.0000,
        0.8959, 0.0000], dtype=torch.float64)",3.489792709597492,"tensor([0.6444, 0.1053, 0.4719, 0.5663, 0.5731, 0.5268, 0.5175, 0.0000, 0.5510,
        0.7034, 0.2545, 0.5000, 0.7170, 0.3210, 0.2791, 0.0000, 0.6015, 0.0000,
        0.7416, 0.0000], dtype=torch.float64)"
4,0.8880300116352627,"tensor([0.9324, 0.7245, 0.8647, 0.9047, 0.9101, 0.9202, 0.9131, 0.0000, 0.9227,
        0.9421, 0.8578, 0.9007, 0.9213, 0.7654, 0.8011, 0.0000, 0.9232, 0.0000,
        0.9299, 0.0000], dtype=torch.float64)",2.60826767609729,"tensor([0.6390, 0.2105, 0.3951, 0.5296, 0.5838, 0.5024, 0.5068, 0.0000, 0.5714,
        0.6870, 0.0784, 0.5455, 0.6863, 0.2927, 0.2000, 0.0000, 0.6308, 0.0000,
        0.7083, 0.0000], dtype=torch.float64)"
5,0.8740180099464552,"tensor([0.9405, 0.7325, 0.8756, 0.9167, 0.9090, 0.9061, 0.9259, 0.0000, 0.9265,
        0.9455, 0.8858, 0.9106, 0.9357, 0.8061, 0.7995, 0.0000, 0.9152, 0.0000,
        0.9194, 0.0000], dtype=torch.float64)",1.9624452066267193,"tensor([0.6493, 0.0870, 0.5000, 0.4778, 0.6173, 0.5567, 0.5161, 0.0000, 0.5766,
        0.7102, 0.1818, 0.4286, 0.7234, 0.3000, 0.3333, 0.0000, 0.5769, 0.0000,
        0.7021, 0.0000], dtype=torch.float64)"
6,0.8423882577041254,"tensor([0.9466, 0.8090, 0.8933, 0.9277, 0.9198, 0.9381, 0.9371, 0.0000, 0.9282,
        0.9527, 0.8966, 0.9124, 0.9532, 0.8333, 0.8475, 0.0000, 0.9373, 0.0000,
        0.9532, 0.0000], dtype=torch.float64)",2.058565306432039,"tensor([0.6474, 0.1600, 0.4486, 0.5761, 0.6259, 0.5140, 0.5257, 0.0000, 0.5849,
        0.7273, 0.2500, 0.5532, 0.7400, 0.2892, 0.2553, 0.0000, 0.5417, 0.0000,
        0.7692, 0.0000], dtype=torch.float64)"
7,0.8335269602028829,"tensor([0.9481, 0.7702, 0.9053, 0.9247, 0.9258, 0.9312, 0.9279, 0.0000, 0.9325,
        0.9501, 0.9002, 0.9175, 0.9443, 0.8592, 0.8877, 0.0000, 0.9365, 0.0000,
        0.9226, 0.0000], dtype=torch.float64)",2.0508574945641183,"tensor([0.6444, 0.1000, 0.4051, 0.5379, 0.5811, 0.5455, 0.5000, 0.0000, 0.5600,
        0.6641, 0.2353, 0.4762, 0.7253, 0.3368, 0.3415, 0.0000, 0.6165, 0.0000,
        0.6742, 0.0000], dtype=torch.float64)"
8,0.8901167515306584,"tensor([0.9264, 0.7314, 0.8467, 0.9100, 0.8971, 0.9062, 0.9075, 0.0000, 0.9168,
        0.9263, 0.8643, 0.9008, 0.9336, 0.8072, 0.8199, 0.0000, 0.9002, 0.0000,
        0.9021, 0.0000], dtype=torch.float64)",2.1302515912596074,"tensor([0.6488, 0.1176, 0.4675, 0.5122, 0.6531, 0.5253, 0.4878, 0.0000, 0.5472,
        0.6724, 0.1633, 0.4634, 0.6506, 0.3077, 0.1951, 0.0000, 0.6393, 0.0000,
        0.7292, 0.0000], dtype=torch.float64)"
9,0.8099829389487596,"tensor([0.9501, 0.8434, 0.9218, 0.9418, 0.9302, 0.9429, 0.9407, 0.0000, 0.9394,
        0.9533, 0.9091, 0.9278, 0.9491, 0.8495, 0.8797, 0.0000, 0.9387, 0.0000,
        0.9510, 0.0000], dtype=torch.float64)",1.995662158361145,"tensor([0.6542, 0.0000, 0.4528, 0.5115, 0.6182, 0.5408, 0.5466, 0.0000, 0.5567,
        0.7055, 0.1702, 0.5263, 0.7609, 0.2826, 0.3000, 0.0000, 0.5789, 0.0000,
        0.7312, 0.0000], dtype=torch.float64)"
10,0.791720589190502,"tensor([0.9576, 0.8696, 0.9237, 0.9468, 0.9526, 0.9434, 0.9491, 0.0000, 0.9353,
        0.9570, 0.9234, 0.9395, 0.9549, 0.8801, 0.8830, 0.0000, 0.9408, 0.0000,
        0.9565, 0.0000], dtype=torch.float64)",2.0516086812929815,"tensor([0.6566, 0.0000, 0.4737, 0.5017, 0.6038, 0.5619, 0.5036, 0.0000, 0.5600,
        0.7022, 0.2121, 0.5432, 0.7021, 0.3103, 0.2667, 0.0000, 0.6667, 0.0000,
        0.7027, 0.0000], dtype=torch.float64)"
11,0.7989554739392707,"tensor([0.9496, 0.8650, 0.9256, 0.9369, 0.9360, 0.9430, 0.9523, 0.0000, 0.9411,
        0.9606, 0.9109, 0.9417, 0.9429, 0.8843, 0.8742, 0.0000, 0.9431, 0.0000,
        0.9407, 0.0000], dtype=torch.float64)",1.9146517164113066,"tensor([0.6485, 0.1111, 0.5455, 0.5471, 0.5823, 0.5761, 0.5298, 0.0000, 0.6095,
        0.7126, 0.2812, 0.5979, 0.6990, 0.3585, 0.2000, 0.0000, 0.6452, 0.0000,
        0.7191, 0.0000], dtype=torch.float64)"
12,0.769015941298405,"tensor([0.9645, 0.8967, 0.9440, 0.9513, 0.9407, 0.9472, 0.9541, 0.0000, 0.9573,
        0.9625, 0.9377, 0.9459, 0.9588, 0.9042, 0.9114, 0.0000, 0.9612, 0.0000,
        0.9613, 0.0000], dtype=torch.float64)",1.9780123318669094,"tensor([0.6535, 0.1111, 0.4348, 0.5775, 0.5795, 0.5902, 0.5556, 0.0000, 0.5294,
        0.7417, 0.2059, 0.4536, 0.6863, 0.2637, 0.1778, 0.0000, 0.6569, 0.0000,
        0.7290, 0.0000], dtype=torch.float64)"
13,0.7853731756359857,"tensor([0.9573, 0.8421, 0.9249, 0.9394, 0.9462, 0.9501, 0.9482, 0.0000, 0.9411,
        0.9598, 0.9318, 0.9298, 0.9443, 0.8874, 0.8947, 0.0000, 0.9506, 0.0000,
        0.9441, 0.0000], dtype=torch.float64)",1.9772882060325647,"tensor([0.6667, 0.0833, 0.5316, 0.5157, 0.5897, 0.6051, 0.4837, 0.0000, 0.5652,
        0.7378, 0.2500, 0.5000, 0.7174, 0.3360, 0.3243, 0.0000, 0.6562, 0.0000,
        0.7692, 0.0000], dtype=torch.float64)"
14,0.7813223673805973,"tensor([0.9559, 0.8718, 0.9303, 0.9450, 0.9501, 0.9431, 0.9538, 0.0000, 0.9494,
        0.9570, 0.9200, 0.9512, 0.9561, 0.9126, 0.9053, 0.0000, 0.9387, 0.0000,
        0.9531, 0.0000], dtype=torch.float64)",1.9533320059668284,"tensor([0.6641, 0.1053, 0.3878, 0.5282, 0.6133, 0.5498, 0.5465, 0.0000, 0.5688,
        0.7281, 0.2456, 0.4819, 0.7184, 0.3232, 0.2564, 0.0000, 0.5897, 0.0000,
        0.7742, 0.0000], dtype=torch.float64)"
15,0.7599770789559893,"tensor([0.9639, 0.9084, 0.9401, 0.9514, 0.9456, 0.9532, 0.9578, 0.0000, 0.9580,
        0.9634, 0.9355, 0.9532, 0.9696, 0.9183, 0.9333, 0.0000, 0.9508, 0.0000,
        0.9625, 0.0000], dtype=torch.float64)",1.9555699616959952,"tensor([0.6740, 0.2000, 0.4810, 0.5201, 0.5860, 0.5700, 0.5570, 0.0000, 0.6154,
        0.7490, 0.3143, 0.5349, 0.7525, 0.2901, 0.2927, 0.0000, 0.6290, 0.0000,
        0.7423, 0.0000], dtype=torch.float64)"
16,0.7576981242374949,"tensor([0.9593, 0.9310, 0.9449, 0.9532, 0.9532, 0.9539, 0.9566, 0.0000, 0.9499,
        0.9627, 0.9506, 0.9499, 0.9492, 0.9093, 0.9332, 0.0000, 0.9601, 0.0000,
        0.9620, 0.0000], dtype=torch.float64)",2.046918652975829,"tensor([0.6225, 0.2000, 0.4255, 0.5248, 0.5939, 0.5714, 0.5106, 0.0000, 0.5455,
        0.6512, 0.2791, 0.5495, 0.6667, 0.2353, 0.2857, 0.0000, 0.6418, 0.0000,
        0.6667, 0.0000], dtype=torch.float64)"
17,0.7554674438570331,"tensor([0.9645, 0.8982, 0.9433, 0.9479, 0.9556, 0.9505, 0.9580, 0.0000, 0.9563,
        0.9592, 0.9423, 0.9549, 0.9684, 0.9158, 0.9357, 0.0000, 0.9527, 0.0000,
        0.9635, 0.0000], dtype=torch.float64)",2.061781207334648,"tensor([0.6542, 0.1176, 0.4944, 0.4896, 0.6029, 0.5775, 0.4948, 0.0000, 0.6071,
        0.7401, 0.2462, 0.4746, 0.7191, 0.2737, 0.2727, 0.0000, 0.5190, 0.0000,
        0.7179, 0.0000], dtype=torch.float64)"
18,0.7574764329447381,"tensor([0.9630, 0.9252, 0.9409, 0.9478, 0.9453, 0.9446, 0.9543, 0.0000, 0.9525,
        0.9626, 0.9480, 0.9477, 0.9672, 0.9115, 0.9301, 0.0000, 0.9472, 0.0000,
        0.9597, 0.0000], dtype=torch.float64)",2.234481070805522,"tensor([0.6322, 0.0000, 0.4773, 0.5066, 0.5590, 0.5972, 0.5233, 0.0000, 0.5435,
        0.7117, 0.1200, 0.5275, 0.7391, 0.2766, 0.2449, 0.0000, 0.5486, 0.0000,
        0.7234, 0.0000], dtype=torch.float64)"
19,0.7473750056481858,"tensor([0.9652, 0.9258, 0.9445, 0.9499, 0.9549, 0.9536, 0.9458, 0.0000, 0.9574,
        0.9594, 0.9421, 0.9591, 0.9660, 0.9313, 0.9215, 0.0000, 0.9561, 0.0000,
        0.9644, 0.0000], dtype=torch.float64)",2.1660203655946604,"tensor([0.6400, 0.3000, 0.4884, 0.5644, 0.5217, 0.5728, 0.4853, 0.0000, 0.5741,
        0.7004, 0.1290, 0.4600, 0.7216, 0.3059, 0.2000, 0.0000, 0.5622, 0.0000,
        0.7647, 0.0000], dtype=torch.float64)"
