Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,2.563378292892323,0.2016628259003208,2.442272396149373,0.2524271844660194
2,2.3954773211219558,0.2394378925489133,2.369785148349009,0.24352750809061488
3,2.3458920744656817,0.25407799014956395,2.300849000998685,0.28559870550161814
4,2.3062901727215217,0.2630247164610727,2.2856411733287825,0.28559870550161814
5,2.2697965382269216,0.27364330577018664,2.2095451478433454,0.2936893203883495
6,2.2289140868578015,0.2805566851927161,2.195166726714199,0.28802588996763756
7,2.1960799472459445,0.29298269395870047,2.163107072651193,0.3187702265372168
8,2.1407038980954316,0.30689982377660296,2.0807015131978157,0.3446601941747573
9,2.099071473555194,0.3189643486512132,2.0421039865240695,0.36326860841423947
10,2.046391374090642,0.3373548416248701,1.99029541015625,0.39239482200647247
11,1.9848598614500021,0.35470606841082647,1.9833850058151294,0.3794498381877023
12,1.961171017181781,0.3666802223125932,1.9316372670787825,0.39724919093851135
13,1.8885794742103836,0.38263069901947494,1.958884822512136,0.3964401294498382
14,1.8097863997334056,0.4120012651936198,1.9038658759354774,0.41585760517799353
15,1.753168102717907,0.42808729835976683,1.88519445129197,0.4053398058252427
16,1.6893444856762008,0.4492341060051511,1.9122290750151698,0.3883495145631068
17,1.6176174681442321,0.4739505670778546,1.84716954894822,0.4449838187702265
18,1.5545440007794495,0.492612172970042,1.8235390672405947,0.44660194174757284
19,1.4947983738873074,0.5101441417016854,1.855959796596885,0.4393203883495146
20,1.423962004654105,0.5323302155347702,1.8283543262666868,0.45792880258899676
21,1.2065790421241698,0.6036329131083096,1.8346111211190332,0.46440129449838186
22,1.1032415997356648,0.63801906827527,1.8350261206765777,0.4692556634304207
23,0.9565680105112738,0.6812615787808955,1.869157414606088,0.4749190938511327
24,0.9032696112071302,0.6962179747864986,1.877614833004652,0.47653721682847894
25,0.8338947100503818,0.7221092585061678,1.9174340504272855,0.48624595469255666
