Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,2.678635830806379,0.19505840071877809,2.5155338173251818,0.21018593371059013
2,2.5358990692385444,0.20215633423180593,2.488904923706548,0.20371867421180276
3,2.509044916610512,0.19613656783468103,2.495544482935024,0.19644300727566694
4,2.4925295162286614,0.19919137466307277,2.4718103431942198,0.20371867421180276
5,2.4893911795260557,0.20664869721473494,2.4682932971655216,0.20048504446240906
6,2.4461235820979335,0.20907457322551662,2.425115537527789,0.20452708164915118
7,2.382244110792902,0.22821203953279426,2.367432232720291,0.2223120452708165
8,2.3912753397349507,0.22398921832884097,2.3868665764576598,0.23362974939369444
9,2.3541933400718777,0.24510332434860738,2.3145701625025263,0.23362974939369444
10,2.305842704121743,0.2559748427672956,2.283778444257781,0.2562651576394503
11,2.2545976527403413,0.2701707097933513,2.2272248572655617,0.27970897332255457
12,2.2128169221698113,0.2831087151841869,2.19369193518846,0.27566693613581245
13,2.1467684818620842,0.30215633423180593,2.1425086524858528,0.3088116410670978
14,2.062194659703504,0.33234501347708895,2.117100659357316,0.34761519805982216
15,1.982445740678347,0.3600179694519317,2.0648119347463623,0.33710590137429264
16,1.8543353057614556,0.3971248876909254,2.0141743665369845,0.36378334680679064
17,1.7843304273360288,0.4230008984725966,1.9701005693588318,0.39126919967663704
18,1.6345332856019767,0.47232704402515724,1.978180499065279,0.38641875505254647
19,1.54211046299416,0.4996406109613657,1.9296486190758892,0.4058205335489086
20,1.406473302027179,0.5440251572327044,1.8993745894805982,0.42764753435731606
21,1.2551973656502695,0.5967654986522911,1.947929166456144,0.42926434923201295
22,1.1574293330244834,0.6230907457322552,1.9831497574777688,0.4316895715440582
23,1.055138315644654,0.6592991913746631,1.974365826470291,0.44543249797898143
24,0.9411804034703504,0.6978436657681941,2.0058923349712003,0.4518997574777688
25,0.8367507756345463,0.72848158131177,2.0067664649858528,0.4535165723524656
26,0.7585709372192273,0.7575022461814914,2.1159375868406425,0.4421988682295877
27,0.7181361168435535,0.7721473495058401,2.1276103507730397,0.4510913500404204
28,0.6546079623624214,0.7892183288409703,2.206919541355093,0.4510913500404204
29,0.5995238709428347,0.8086253369272237,2.3227918003486256,0.4373484236054972
30,0.6668798345546946,0.788858939802336,2.079450701356609,0.46160064672594986
31,0.5148267720266172,0.8361185983827494,2.3420031215263744,0.47291835084882783
32,0.4936193529593441,0.8429469901168014,2.396021356482417,0.459983831851253
33,0.45667923124438453,0.854177897574124,2.2563823925070734,0.45675020210185935
34,0.43267132398360286,0.8618149146451033,2.321511295599232,0.47453516572352467
35,0.41507481714678796,0.8681940700808626,2.3171659082583873,0.46402586903799514
36,0.41084168632075474,0.8718778077268643,2.329673131820938,0.44785772029102666
37,0.39454362154649597,0.8755615453728661,2.3372436622120047,0.46321746160064675
38,0.320025037026898,0.8971248876909255,2.4539318285165725,0.459983831851253
39,0.3345626570572215,0.8926325247079964,2.3390809339000604,0.46402586903799514
40,0.3756084431856469,0.8834681042228212,2.4871552821215643,0.4486661277283751
41,0.3356858136090521,0.8953279424977538,2.330302726480396,0.4721099434114794
42,0.3324364181477426,0.8945193171608266,2.429914667226657,0.47291835084882783
43,0.33362529305649147,0.8939802336028752,2.532983655012126,0.44704931285367827
44,0.2963808400718778,0.9073674752920036,2.481088476404608,0.47291835084882783
45,0.30755546137971695,0.9057502246181491,2.5140833812272634,0.4793856103476152
46,0.2985096892899259,0.906648697214735,2.547625579463925,0.4624090541632983
47,0.3283052648388365,0.8995507637017071,2.4755221885736662,0.459983831851253
48,0.29153518608209794,0.9082659478885894,2.5887931755886218,0.4535165723524656
49,0.30424157594199236,0.9071877807726865,2.5040499317906226,0.4664510913500404
50,0.2411721338373203,0.9263252470799641,2.6248588839556386,0.47049312853678255
51,0.2210962067610063,0.9314465408805032,2.6777523352238277,0.465642683912692
52,0.3042707719143082,0.9043126684636119,2.5775437597893087,0.4737267582861762
53,0.23957341854784367,0.9266846361185984,2.509966147938561,0.4648342764753436
54,0.2899594371209569,0.9132973944294699,2.5310666478248787,0.4761519805982215
55,0.2512368475544699,0.9255166217430368,2.562676444396726,0.4793856103476152
56,0.24933647711000673,0.9235399820305481,2.541064176813864,0.47534357316087306
57,0.21696149992278752,0.9330637915543576,2.6445454602869845,0.48181083265966046
58,0.2144964692834681,0.9342318059299192,2.6149710899605902,0.46402586903799514
59,0.24955225530660377,0.925696316262354,2.576592262656629,0.465642683912692
60,0.2278050726850292,0.9321653189577718,2.499843489478072,0.4583670169765562
61,0.20846321263617476,0.9376460017969452,2.554844997347413,0.4801940177849636
62,0.22045801921889038,0.932345013477089,2.640866969608933,0.46321746160064675
63,0.1898588634672619,0.9412398921832884,2.7181334314369443,0.46806790622473726
64,0.22483710797113657,0.9344115004492363,2.5564949695584076,0.47776879547291834
65,0.25575926198899374,0.9280323450134771,2.6087398791178256,0.4624090541632983
66,0.20591443276898022,0.9367475292003594,2.740429371715845,0.4583670169765562
67,0.23045192557418015,0.9314465408805032,2.4679165271953316,0.4826192400970089
68,0.21939735652515724,0.9362982929020665,2.680307423769705,0.46806790622473726
69,0.17944970966349394,0.9472596585804133,2.677045570811439,0.4688763136620857
70,0.1909209958305256,0.9438454627133872,2.8748803967512124,0.4696847210994341
71,0.24686758584624888,0.9285714285714286,2.497627276803759,0.47453516572352467
72,0.2105515691683513,0.9384546271338724,2.721519427041229,0.48827809215844786
73,0.27515218757019316,0.9265049415992812,2.513824043489794,0.47776879547291834
74,0.2104971694603549,0.9371069182389937,2.5698111926535976,0.47534357316087306
75,0.20603294955216755,0.9438454627133872,2.6460560927394905,0.48181083265966046
76,0.19127977067890836,0.9442048517520215,2.803884618785368,0.4737267582861762
77,0.21102912402431492,0.9389937106918239,2.612997833720695,0.47130153597413094
78,0.1930585314535602,0.9440251572327044,2.6071609583417543,0.4737267582861762
79,0.18066168251277515,0.9460017969451932,2.8156572494568515,0.4664510913500404
80,0.21063814805845688,0.9392632524707997,2.7599148330133385,0.4624090541632983
81,0.2366248446976078,0.9336028751123091,2.4955006678834883,0.47130153597413094
82,0.19535669976274708,0.9442946990116802,2.7870138502930475,0.4688763136620857
83,0.17585542444056043,0.9491464510332435,2.778069658826799,0.4793856103476152
84,0.17949655263785938,0.9510332434860737,2.616568365690683,0.4834276475343573
85,0.18373104345659255,0.9493261455525607,2.666945609337106,0.46806790622473726
86,0.21243776936629605,0.9411500449236299,2.621474664637227,0.47453516572352467
87,0.1818114905344508,0.9473495058400718,2.6680228280365803,0.45917542441390463
88,0.19615361161416217,0.9454627133872416,2.5362543893997573,0.4583670169765562
89,0.22975455641425202,0.9365678346810422,2.5848606760307193,0.4793856103476152
90,0.17672138882454516,0.950314465408805,2.672118548529709,0.46160064672594986
91,0.16660885600923742,0.9525606469002695,2.8173897202783955,0.4721099434114794
92,0.19778584414308176,0.9460017969451932,2.8941852689849434,0.4761519805982215
93,0.17179602171425765,0.9517520215633423,2.832651173769705,0.4688763136620857
94,0.2069597626417902,0.9442048517520215,2.7603731147685933,0.47696038803556995
95,0.1573860984178459,0.9548966756513926,2.7741592641597617,0.5004042037186742
96,0.17705964313791556,0.9482479784366576,2.7467225551990704,0.46402586903799514
97,0.18559620763842094,0.9470799640610962,2.76726470922595,0.4939369442198868
98,0.17784632214103213,0.9474393530997305,2.781998211082761,0.46402586903799514
99,0.2031316025452044,0.9436657681940701,2.5967325813459983,0.4761519805982215
100,0.2178640086267408,0.9421383647798742,2.391673798125505,0.47696038803556995
