Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,2.979004987348064,0.17938638109439248,2.961805226347593,0.20954692556634305
2,2.9047620560525957,0.2035606163300348,2.770696646187298,0.20954692556634305
3,2.625392725419095,0.2035606163300348,2.579548166021946,0.20954692556634305
4,2.567061263047309,0.2029732050065519,2.557770466727346,0.2087378640776699
5,2.5545538851046046,0.2035606163300348,2.5449123938106797,0.21035598705501618
6,2.544609900987303,0.20455469703131354,2.539300912406452,0.2127831715210356
7,2.5409493470697213,0.20514210835479643,2.5287283986903315,0.21844660194174756
8,2.5347612300054223,0.20966065699697256,2.5347722618325244,0.21763754045307443
9,2.527787838608739,0.2106999231846731,2.5221360092409992,0.2168284789644013
10,2.5265664184289007,0.20979621345623786,2.525717133457221,0.23058252427184467
11,2.5206949527811666,0.21707107677014142,2.5191399534157566,0.2297734627831715
12,2.516226708293796,0.21747774614793727,2.5158713133975525,0.23381877022653721
13,2.514189654782884,0.21689033482445438,2.512078245095065,0.2313915857605178
14,2.511267424653201,0.21698070579729792,2.5183393854925162,0.22653721682847897
15,2.5060034919908727,0.21811034295784193,2.504928243198827,0.22572815533980584
16,2.5059981968166825,0.21770367358004608,2.5026002161711167,0.22653721682847897
17,2.504961225204464,0.22027924630608647,2.509732638362156,0.22006472491909385
18,2.5005429318602865,0.22186073833084813,2.509655208649373,0.220873786407767
19,2.498884659809769,0.22172518187158285,2.4982831146338995,0.22168284789644013
20,2.497207501637974,0.22244814965433102,2.5109158117794297,0.22249190938511326
21,2.496002673003931,0.2238940852198274,2.5065013305269015,0.2273462783171521
22,2.493080619380055,0.2254303917581673,2.5033970311235842,0.22491909385113268
23,2.491432937677918,0.22335185938276625,2.5082474495600726,0.22249190938511326
24,2.491749589094483,0.22534002078532375,2.5034126355810074,0.22249190938511326
25,2.4941866047625503,0.22280963354570513,2.505826980936489,0.22249190938511326
26,2.4929817761285076,0.22326148840992274,2.505254751656048,0.22330097087378642
27,2.492447846064344,0.22326148840992274,2.5042625846986244,0.22653721682847897
28,2.491317502880575,0.2267859563508201,2.5050785595545104,0.2273462783171521
29,2.4939347309769104,0.22362297230129682,2.505771081424454,0.22653721682847897
