Epoch,Train Loss,Train F1,Validation Loss,Validation F1
11,0.6171288118193936,"tensor([0.9941, 0.9962, 0.9901, 0.9941, 0.9950, 0.9944, 0.9952, 0.0000, 0.9920,
        0.9966, 0.9886, 0.9925, 0.9946, 0.9941, 0.9962, 0.0000, 0.9923, 0.0000,
        0.9941, 0.0000], dtype=torch.float64)",1.679137788544195,"tensor([0.7478, 0.4000, 0.5349, 0.6522, 0.6761, 0.7486, 0.6667, 0.0000, 0.6667,
        0.7901, 0.5846, 0.6111, 0.8431, 0.4524, 0.4000, 0.0000, 0.7910, 0.0000,
        0.8807, 0.0000], dtype=torch.float64)"
12,0.6170785959174913,"tensor([0.9951, 0.9866, 0.9921, 0.9931, 0.9966, 0.9941, 0.9959, 0.0000, 0.9947,
        0.9961, 0.9943, 0.9920, 0.9952, 0.9922, 0.9962, 0.0000, 0.9912, 0.0000,
        0.9941, 0.0000], dtype=torch.float64)",1.6747525409587378,"tensor([0.7555, 0.0952, 0.5517, 0.6293, 0.7179, 0.7337, 0.6879, 0.0000, 0.6981,
        0.7760, 0.5758, 0.6471, 0.8868, 0.4516, 0.6250, 0.0000, 0.7500, 0.0000,
        0.8868, 0.0000], dtype=torch.float64)"
13,0.6182782176302472,"tensor([0.9941, 0.9962, 0.9901, 0.9932, 0.9969, 0.9918, 0.9931, 0.0000, 0.9952,
        0.9952, 0.9907, 0.9904, 0.9917, 0.9922, 0.9911, 0.0000, 0.9875, 0.0000,
        0.9933, 0.0000], dtype=torch.float64)",1.6639060603762137,"tensor([0.7523, 0.2222, 0.5783, 0.6568, 0.7125, 0.7302, 0.6667, 0.0000, 0.6542,
        0.8000, 0.6286, 0.5778, 0.8687, 0.4198, 0.4545, 0.0000, 0.7391, 0.0000,
        0.8679, 0.0000], dtype=torch.float64)"
14,0.6177329029415751,"tensor([0.9955, 0.9923, 0.9891, 0.9928, 0.9950, 0.9935, 0.9927, 0.0000, 0.9931,
        0.9956, 0.9950, 0.9941, 0.9946, 0.9889, 0.9911, 0.0000, 0.9956, 0.0000,
        0.9948, 0.0000], dtype=torch.float64)",1.6010653301350122,"tensor([0.7672, 0.2105, 0.5227, 0.6472, 0.7195, 0.7255, 0.6588, 0.0000, 0.7071,
        0.8033, 0.6197, 0.6061, 0.8889, 0.4675, 0.5283, 0.0000, 0.8372, 0.0000,
        0.9109, 0.0000], dtype=torch.float64)"
15,0.6184755511217297,"tensor([0.9950, 0.9885, 0.9896, 0.9912, 0.9931, 0.9913, 0.9934, 0.0000, 0.9952,
        0.9938, 0.9921, 0.9936, 0.9952, 0.9876, 0.9974, 0.0000, 0.9949, 0.0000,
        0.9888, 0.0000], dtype=torch.float64)",1.6497891620524878,"tensor([0.7802, 0.4000, 0.5676, 0.6400, 0.6887, 0.6939, 0.6145, 0.0000, 0.6061,
        0.8139, 0.5753, 0.5818, 0.8393, 0.4571, 0.4528, 0.0000, 0.7612, 0.0000,
        0.9143, 0.0000], dtype=torch.float64)"
16,0.6135899145288284,"tensor([0.9966, 0.9981, 0.9921, 0.9959, 0.9958, 0.9938, 0.9959, 0.0000, 0.9931,
        0.9945, 0.9929, 0.9968, 0.9988, 0.9909, 0.9975, 0.0000, 0.9927, 0.0000,
        0.9978, 0.0000], dtype=torch.float64)",1.688525943694377,"tensor([0.7413, 0.1905, 0.5952, 0.6433, 0.6753, 0.7000, 0.7205, 0.0000, 0.5859,
        0.7948, 0.6027, 0.6024, 0.8462, 0.4255, 0.4651, 0.0000, 0.7941, 0.0000,
        0.8571, 0.0000], dtype=torch.float64)"
17,0.6180741769181239,"tensor([0.9946, 0.9962, 0.9921, 0.9906, 0.9947, 0.9910, 0.9945, 0.0000, 0.9925,
        0.9938, 0.9929, 0.9941, 0.9940, 0.9902, 0.9936, 0.0000, 0.9919, 0.0000,
        0.9985, 0.0000], dtype=torch.float64)",1.6659235784536812,"tensor([0.7477, 0.2353, 0.5385, 0.6742, 0.7534, 0.7232, 0.6667, 0.0000, 0.6078,
        0.7769, 0.6333, 0.6000, 0.8108, 0.4946, 0.5581, 0.0000, 0.7286, 0.0000,
        0.8034, 0.0000], dtype=torch.float64)"
18,0.617043956652998,"tensor([0.9958, 0.9846, 0.9926, 0.9903, 0.9958, 0.9944, 0.9952, 0.0000, 0.9952,
        0.9931, 0.9950, 0.9914, 0.9935, 0.9902, 0.9974, 0.0000, 0.9938, 0.0000,
        0.9911, 0.0000], dtype=torch.float64)",1.6092948049403317,"tensor([0.7698, 0.3158, 0.6047, 0.6852, 0.7421, 0.7614, 0.6788, 0.0000, 0.6222,
        0.7915, 0.6111, 0.6316, 0.8776, 0.5806, 0.5000, 0.0000, 0.7939, 0.0000,
        0.8889, 0.0000], dtype=torch.float64)"
19,0.612682718810718,"tensor([0.9967, 0.9904, 0.9960, 0.9946, 0.9931, 0.9949, 0.9931, 0.0000, 0.9941,
        0.9963, 0.9929, 0.9920, 0.9970, 0.9955, 0.9975, 0.0000, 0.9945, 0.0000,
        0.9948, 0.0000], dtype=torch.float64)",1.6664624260467233,"tensor([0.7662, 0.2500, 0.5567, 0.6687, 0.7250, 0.7363, 0.6946, 0.0000, 0.6731,
        0.8101, 0.6053, 0.6444, 0.8624, 0.4742, 0.4000, 0.0000, 0.7626, 0.0000,
        0.8448, 0.0000], dtype=torch.float64)"
20,0.6190429731626451,"tensor([0.9932, 0.9981, 0.9891, 0.9924, 0.9943, 0.9918, 0.9931, 0.0000, 0.9899,
        0.9970, 0.9950, 0.9914, 0.9964, 0.9890, 0.9885, 0.0000, 0.9949, 0.0000,
        0.9904, 0.0000], dtype=torch.float64)",1.6882140520706916,"tensor([0.7657, 0.1905, 0.5567, 0.6507, 0.7211, 0.7113, 0.6587, 0.0000, 0.6600,
        0.8101, 0.5714, 0.5688, 0.8462, 0.4471, 0.4681, 0.0000, 0.7742, 0.0000,
        0.8545, 0.0000], dtype=torch.float64)"
