Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,0.09244134182538069,0.976322805114997,1.4353627819073624,0.6723300970873787
2,0.08938300917159471,0.9762324341421535,1.4472147623697917,0.6747572815533981
3,0.08834909883195517,0.975961321223623,1.4442615694212682,0.6755663430420712
4,0.08864186129079402,0.9759161357372013,1.442858254639462,0.6763754045307443
5,0.08703174223056742,0.9767746599792146,1.4401599674163128,0.6779935275080906
6,0.09026177090746577,0.974831684063079,1.4362862102422127,0.6731391585760518
7,0.08527411395850278,0.9768650309520582,1.4368642665035902,0.6731391585760518
8,0.08716145745080431,0.9759161357372013,1.4382542483629146,0.6731391585760518
9,0.08628639130525338,0.9774524422755411,1.4383749360019722,0.6739482200647249
10,0.08925856706232209,0.9757353937915142,1.4390091880625506,0.6747572815533981
11,0.08573464518626304,0.977271700329854,1.441189762843851,0.6739482200647249
12,0.0853309322807233,0.9772265148434323,1.4404501313144722,0.6747572815533981
13,0.08600944817930731,0.9771361438705888,1.441037570002781,0.6755663430420712
14,0.08792329512159132,0.97691021643848,1.4411708004652104,0.6739482200647249
15,0.08537364668585638,0.9775879987348064,1.4419229748179612,0.6747572815533981
16,0.08463849448666463,0.9771813293570105,1.442950597472947,0.6731391585760518
17,0.08521600493757342,0.9771813293570105,1.4415789854179308,0.6739482200647249
18,0.08787548411130032,0.9755998373322489,1.4416380453264057,0.6739482200647249
19,0.08153519146290836,0.9795761601373639,1.4420324035447007,0.6739482200647249
20,0.08368466262503671,0.9768650309520582,1.4426465080779733,0.6723300970873787
21,0.08426433527207311,0.9773168858162758,1.4423826149752226,0.6731391585760518
22,0.08442900967357722,0.9771361438705888,1.4432430329060477,0.6747572815533981
23,0.08717593644273022,0.9770457728977452,1.4438028181255056,0.6739482200647249
24,0.08458295583154003,0.977090958384167,1.444288630315787,0.6731391585760518
25,0.08693235291418147,0.97691021643848,1.442868624690281,0.6739482200647249
26,0.08460520659475114,0.9776783697076499,1.4424876981568568,0.6731391585760518
27,0.08421936490210281,0.97691021643848,1.4427649241820895,0.6731391585760518
28,0.08420376068566152,0.9768650309520582,1.442785565521339,0.6731391585760518
29,0.08293465084327414,0.9783109665175546,1.4416081203226132,0.6739482200647249
30,0.08704533317765521,0.9778139261669152,1.441364078460002,0.6731391585760518
31,0.0870875897708531,0.9764131760878406,1.4424120461670713,0.6739482200647249
32,0.08190079566169908,0.9790791197867245,1.4445264501479065,0.6739482200647249
33,0.08278775940175828,0.9777235551940716,1.444984905156503,0.6731391585760518
34,0.08083103258014776,0.9800732004880033,1.4437883000543588,0.6739482200647249
35,0.08509287559023541,0.9762324341421535,1.4444475389992921,0.6739482200647249
36,0.08252984029225126,0.9789435633274592,1.446767665035902,0.6747572815533981
37,0.08154878792580261,0.9791243052731463,1.4459612701317253,0.6723300970873787
38,0.08442465770228977,0.9777235551940716,1.446346048398311,0.6747572815533981
39,0.0856397071256806,0.9763679906014189,1.4460273421698018,0.6739482200647249
40,0.08347549772872329,0.977271700329854,1.4465365610462175,0.6763754045307443
41,0.08130229756725577,0.9786272649225068,1.446975362339452,0.6763754045307443
42,0.08438503214876757,0.9766842890063712,1.44668855636251,0.6747572815533981
43,0.08478426621947155,0.97691021643848,1.4469119568858717,0.6739482200647249
44,0.08543798856807193,0.9765939180335277,1.4471562950356494,0.6755663430420712
45,0.08204285525676652,0.978039853599024,1.4451304809175263,0.6763754045307443
46,0.08233562874721827,0.9774524422755411,1.445657477023918,0.6755663430420712
47,0.08322393834405077,0.9773168858162758,1.445931246365544,0.6755663430420712
48,0.08718513680788544,0.9767746599792146,1.4466764085886934,0.6755663430420712
49,0.08809788142728243,0.9748768695495007,1.4456829577202164,0.6747572815533981
50,0.08306762038931532,0.97691021643848,1.4460423540528924,0.6755663430420712
