Epoch,Train Loss,Train F1,Validation Loss,Validation F1
11,1.583594561926709,"tensor([0.7237, 0.0151, 0.3423, 0.5465, 0.6993, 0.5307, 0.6692, 0.0000, 0.7538,
        0.7151, 0.4988, 0.6067, 0.6854, 0.2399, 0.2408, 0.0000, 0.5862, 0.0000,
        0.5931, 0.0000], dtype=torch.float64)",1.7279858635467233,"tensor([0.6747, 0.0000, 0.4058, 0.5183, 0.6901, 0.5529, 0.6270, 0.0000, 0.5745,
        0.6723, 0.3768, 0.5294, 0.6667, 0.1818, 0.0667, 0.0000, 0.5395, 0.0000,
        0.7059, 0.0000], dtype=torch.float64)"
12,1.486747944060368,"tensor([0.7483, 0.0638, 0.3892, 0.5961, 0.7607, 0.5932, 0.6958, 0.0000, 0.7530,
        0.7506, 0.5779, 0.6479, 0.7138, 0.3111, 0.3630, 0.0000, 0.6469, 0.0000,
        0.6377, 0.0000], dtype=torch.float64)",1.7041078832928802,"tensor([0.6818, 0.0000, 0.3896, 0.4985, 0.6939, 0.5509, 0.5395, 0.0000, 0.6139,
        0.7232, 0.4000, 0.4954, 0.7292, 0.1212, 0.2500, 0.0000, 0.5621, 0.0000,
        0.6494, 0.0000], dtype=torch.float64)"
13,1.3929244293920293,"tensor([0.7705, 0.1481, 0.4764, 0.6524, 0.7768, 0.6305, 0.7334, 0.0000, 0.7869,
        0.7890, 0.6131, 0.6951, 0.7692, 0.3994, 0.4058, 0.0000, 0.6992, 0.0000,
        0.6912, 0.0000], dtype=torch.float64)",1.6656486239633899,"tensor([0.7221, 0.1333, 0.3836, 0.5147, 0.6974, 0.5797, 0.6282, 0.0000, 0.6250,
        0.7815, 0.4500, 0.5385, 0.7273, 0.1463, 0.1379, 0.0000, 0.5949, 0.0000,
        0.7387, 0.0000], dtype=torch.float64)"
14,1.3022819906183634,"tensor([0.7963, 0.2092, 0.5426, 0.6772, 0.8015, 0.6828, 0.7657, 0.0000, 0.8158,
        0.8222, 0.6864, 0.7403, 0.7877, 0.4511, 0.4706, 0.0000, 0.7346, 0.0000,
        0.7287, 0.0000], dtype=torch.float64)",1.6867821949585355,"tensor([0.7358, 0.1250, 0.4337, 0.5501, 0.7123, 0.5820, 0.6380, 0.0000, 0.6154,
        0.7222, 0.5455, 0.5000, 0.7586, 0.2250, 0.2692, 0.0000, 0.6202, 0.0000,
        0.7071, 0.0000], dtype=torch.float64)"
15,1.229466020514211,"tensor([0.8303, 0.3279, 0.5969, 0.7235, 0.8272, 0.7326, 0.8011, 0.0000, 0.8439,
        0.8487, 0.7121, 0.7595, 0.8195, 0.5124, 0.5701, 0.0000, 0.7649, 0.0000,
        0.7521, 0.0000], dtype=torch.float64)",1.6696326987257282,"tensor([0.7269, 0.0000, 0.4634, 0.5228, 0.7027, 0.6200, 0.6092, 0.0000, 0.6237,
        0.7429, 0.3019, 0.5532, 0.7327, 0.2889, 0.1951, 0.0000, 0.6087, 0.0000,
        0.6891, 0.0000], dtype=torch.float64)"
16,1.1438551445088339,"tensor([0.8498, 0.4508, 0.6842, 0.7648, 0.8494, 0.7758, 0.8361, 0.0000, 0.8577,
        0.8750, 0.7472, 0.7963, 0.8589, 0.5879, 0.6138, 0.0000, 0.8068, 0.0000,
        0.7827, 0.0000], dtype=torch.float64)",1.6744586240898058,"tensor([0.7189, 0.1333, 0.4045, 0.5387, 0.7114, 0.6078, 0.6339, 0.0000, 0.6392,
        0.8110, 0.4706, 0.6055, 0.7778, 0.3059, 0.3043, 0.0000, 0.6462, 0.0000,
        0.7778, 0.0000], dtype=torch.float64)"
17,1.077086528088428,"tensor([0.8625, 0.5485, 0.7322, 0.8107, 0.8726, 0.8091, 0.8522, 0.0000, 0.8804,
        0.8917, 0.7932, 0.8128, 0.8844, 0.6426, 0.7041, 0.0000, 0.8131, 0.0000,
        0.8324, 0.0000], dtype=torch.float64)",1.6617648917880259,"tensor([0.7220, 0.2500, 0.4524, 0.5924, 0.6832, 0.6417, 0.5890, 0.0000, 0.6400,
        0.7795, 0.5000, 0.5806, 0.7963, 0.2787, 0.3333, 0.0000, 0.7107, 0.0000,
        0.7593, 0.0000], dtype=torch.float64)"
18,1.0200862725080204,"tensor([0.8921, 0.6422, 0.7738, 0.8320, 0.8943, 0.8336, 0.8683, 0.0000, 0.8857,
        0.9060, 0.8015, 0.8451, 0.8838, 0.7159, 0.7099, 0.0000, 0.8448, 0.0000,
        0.8523, 0.0000], dtype=torch.float64)",1.703991936248483,"tensor([0.7308, 0.1176, 0.5278, 0.5658, 0.7465, 0.5844, 0.6444, 0.0000, 0.5500,
        0.7458, 0.5250, 0.5567, 0.7736, 0.2927, 0.3214, 0.0000, 0.7132, 0.0000,
        0.7480, 0.0000], dtype=torch.float64)"
19,0.9639359806380191,"tensor([0.9081, 0.6756, 0.8304, 0.8640, 0.9116, 0.8743, 0.8996, 0.0000, 0.9061,
        0.9256, 0.8546, 0.8719, 0.9268, 0.7524, 0.7500, 0.0000, 0.8820, 0.0000,
        0.8638, 0.0000], dtype=torch.float64)",1.6278901825444985,"tensor([0.7393, 0.2222, 0.5000, 0.6235, 0.7108, 0.6333, 0.5935, 0.0000, 0.5962,
        0.7413, 0.4839, 0.6087, 0.8283, 0.4000, 0.3636, 0.0000, 0.7395, 0.0000,
        0.8491, 0.0000], dtype=torch.float64)"
20,0.9194866999344811,"tensor([0.9243, 0.7265, 0.8556, 0.8848, 0.9220, 0.8875, 0.9107, 0.0000, 0.9221,
        0.9373, 0.8630, 0.9013, 0.9345, 0.8079, 0.8108, 0.0000, 0.8972, 0.0000,
        0.9079, 0.0000], dtype=torch.float64)",1.64654857055269,"tensor([0.7575, 0.2353, 0.4783, 0.5860, 0.7162, 0.6408, 0.6782, 0.0000, 0.6429,
        0.7920, 0.4156, 0.5778, 0.8235, 0.3478, 0.3830, 0.0000, 0.6970, 0.0000,
        0.8108, 0.0000], dtype=torch.float64)"
21,0.8893537169298721,"tensor([0.9329, 0.7747, 0.8824, 0.8967, 0.9396, 0.9066, 0.9233, 0.0000, 0.9269,
        0.9430, 0.9095, 0.9060, 0.9354, 0.8394, 0.8644, 0.0000, 0.9106, 0.0000,
        0.8926, 0.0000], dtype=torch.float64)",1.6006521083004652,"tensor([0.7430, 0.1333, 0.5122, 0.5762, 0.7342, 0.6630, 0.6951, 0.0000, 0.6596,
        0.7574, 0.5846, 0.6275, 0.8350, 0.3043, 0.4255, 0.0000, 0.6767, 0.0000,
        0.8224, 0.0000], dtype=torch.float64)"
22,0.8570099104480141,"tensor([0.9397, 0.8395, 0.9048, 0.9125, 0.9420, 0.9244, 0.9382, 0.0000, 0.9340,
        0.9452, 0.9245, 0.9238, 0.9508, 0.8785, 0.8727, 0.0000, 0.9327, 0.0000,
        0.9247, 0.0000], dtype=torch.float64)",1.6551565028317152,"tensor([0.7532, 0.1333, 0.5455, 0.6319, 0.7296, 0.7191, 0.6400, 0.0000, 0.6522,
        0.7597, 0.4737, 0.5905, 0.8235, 0.4200, 0.5306, 0.0000, 0.7424, 0.0000,
        0.7840, 0.0000], dtype=torch.float64)"
23,0.8387803907697348,"tensor([0.9471, 0.8542, 0.9087, 0.9247, 0.9488, 0.9297, 0.9415, 0.0000, 0.9474,
        0.9542, 0.9229, 0.9391, 0.9458, 0.8876, 0.8959, 0.0000, 0.9346, 0.0000,
        0.9506, 0.0000], dtype=torch.float64)",1.6122382204123684,"tensor([0.7600, 0.2727, 0.4810, 0.6159, 0.7595, 0.6737, 0.6742, 0.0000, 0.5783,
        0.7809, 0.4384, 0.6593, 0.8108, 0.2500, 0.4000, 0.0000, 0.7368, 0.0000,
        0.8142, 0.0000], dtype=torch.float64)"
24,0.8254698231553025,"tensor([0.9518, 0.8978, 0.9284, 0.9291, 0.9476, 0.9375, 0.9477, 0.0000, 0.9486,
        0.9602, 0.9310, 0.9474, 0.9518, 0.9030, 0.9183, 0.0000, 0.9338, 0.0000,
        0.9357, 0.0000], dtype=torch.float64)",1.6550691968800566,"tensor([0.7566, 0.3200, 0.5679, 0.6424, 0.7421, 0.7273, 0.6533, 0.0000, 0.6465,
        0.7949, 0.4250, 0.5794, 0.8037, 0.2750, 0.4651, 0.0000, 0.6620, 0.0000,
        0.8246, 0.0000], dtype=torch.float64)"
25,0.7974578221725181,"tensor([0.9642, 0.9044, 0.9345, 0.9448, 0.9647, 0.9468, 0.9540, 0.0000, 0.9585,
        0.9672, 0.9446, 0.9582, 0.9708, 0.9347, 0.9132, 0.0000, 0.9471, 0.0000,
        0.9429, 0.0000], dtype=torch.float64)",1.625006814604824,"tensor([0.7605, 0.0952, 0.5789, 0.6000, 0.7451, 0.7196, 0.6667, 0.0000, 0.6327,
        0.7686, 0.4928, 0.6667, 0.8545, 0.3191, 0.3396, 0.0000, 0.7385, 0.0000,
        0.7928, 0.0000], dtype=torch.float64)"
26,0.7937941794033256,"tensor([0.9590, 0.8708, 0.9410, 0.9520, 0.9636, 0.9491, 0.9583, 0.0000, 0.9492,
        0.9690, 0.9535, 0.9516, 0.9677, 0.9185, 0.9147, 0.0000, 0.9505, 0.0000,
        0.9517, 0.0000], dtype=torch.float64)",1.6548754250733213,"tensor([0.7361, 0.2353, 0.5349, 0.5942, 0.7237, 0.6936, 0.6550, 0.0000, 0.6078,
        0.7769, 0.4651, 0.6042, 0.7647, 0.3704, 0.3673, 0.0000, 0.7597, 0.0000,
        0.7835, 0.0000], dtype=torch.float64)"
27,0.7774581257625051,"tensor([0.9656, 0.9222, 0.9550, 0.9514, 0.9620, 0.9607, 0.9667, 0.0000, 0.9665,
        0.9697, 0.9634, 0.9621, 0.9725, 0.9364, 0.9375, 0.0000, 0.9611, 0.0000,
        0.9627, 0.0000], dtype=torch.float64)",1.6218574795522351,"tensor([0.7327, 0.2000, 0.5238, 0.5955, 0.7383, 0.6947, 0.6923, 0.0000, 0.6168,
        0.7717, 0.5143, 0.6154, 0.8163, 0.4000, 0.4651, 0.0000, 0.7705, 0.0000,
        0.7857, 0.0000], dtype=torch.float64)"
28,0.7658217157211603,"tensor([0.9715, 0.9435, 0.9669, 0.9604, 0.9764, 0.9695, 0.9703, 0.0000, 0.9680,
        0.9782, 0.9517, 0.9619, 0.9742, 0.9407, 0.9412, 0.0000, 0.9592, 0.0000,
        0.9640, 0.0000], dtype=torch.float64)",1.6224325729419498,"tensor([0.7403, 0.1333, 0.5581, 0.5788, 0.7273, 0.6839, 0.6429, 0.0000, 0.6476,
        0.7869, 0.4872, 0.6170, 0.8000, 0.3820, 0.4348, 0.0000, 0.7737, 0.0000,
        0.8440, 0.0000], dtype=torch.float64)"
29,0.7659388273236636,"tensor([0.9700, 0.9384, 0.9438, 0.9568, 0.9717, 0.9592, 0.9680, 0.0000, 0.9655,
        0.9729, 0.9594, 0.9582, 0.9726, 0.9425, 0.9626, 0.0000, 0.9591, 0.0000,
        0.9559, 0.0000], dtype=torch.float64)",1.6256807691456816,"tensor([0.7522, 0.1176, 0.5250, 0.6121, 0.7059, 0.6667, 0.6437, 0.0000, 0.6602,
        0.7686, 0.4407, 0.6444, 0.8247, 0.4045, 0.3111, 0.0000, 0.7213, 0.0000,
        0.8214, 0.0000], dtype=torch.float64)"
30,0.7518017712710677,"tensor([0.9737, 0.9624, 0.9663, 0.9606, 0.9732, 0.9695, 0.9724, 0.0000, 0.9719,
        0.9766, 0.9524, 0.9601, 0.9736, 0.9652, 0.9541, 0.0000, 0.9673, 0.0000,
        0.9754, 0.0000], dtype=torch.float64)",1.5938979460583536,"tensor([0.7252, 0.1333, 0.5301, 0.6108, 0.6897, 0.7126, 0.6914, 0.0000, 0.5882,
        0.7654, 0.5195, 0.6337, 0.7679, 0.3529, 0.4091, 0.0000, 0.7042, 0.0000,
        0.7797, 0.0000], dtype=torch.float64)"
31,0.7538428844155257,"tensor([0.9705, 0.9405, 0.9640, 0.9619, 0.9729, 0.9674, 0.9669, 0.0000, 0.9670,
        0.9801, 0.9670, 0.9673, 0.9695, 0.9511, 0.9627, 0.0000, 0.9637, 0.0000,
        0.9725, 0.0000], dtype=torch.float64)",1.5503143014259708,"tensor([0.7518, 0.2000, 0.5376, 0.6266, 0.7389, 0.7526, 0.6582, 0.0000, 0.6598,
        0.7967, 0.4242, 0.6392, 0.8000, 0.4130, 0.4444, 0.0000, 0.7939, 0.0000,
        0.8571, 0.0000], dtype=torch.float64)"
32,0.737616882144955,"tensor([0.9754, 0.9587, 0.9697, 0.9689, 0.9774, 0.9777, 0.9697, 0.0000, 0.9718,
        0.9823, 0.9706, 0.9733, 0.9767, 0.9632, 0.9650, 0.0000, 0.9743, 0.0000,
        0.9829, 0.0000], dtype=torch.float64)",1.6095029960558251,"tensor([0.7156, 0.1333, 0.4675, 0.6203, 0.7949, 0.7174, 0.6341, 0.0000, 0.6136,
        0.7663, 0.4583, 0.5962, 0.7551, 0.3918, 0.4583, 0.0000, 0.7778, 0.0000,
        0.8288, 0.0000], dtype=torch.float64)"
33,0.7366521455339795,"tensor([0.9771, 0.9648, 0.9618, 0.9694, 0.9739, 0.9640, 0.9770, 0.0000, 0.9761,
        0.9762, 0.9663, 0.9690, 0.9863, 0.9554, 0.9576, 0.0000, 0.9697, 0.0000,
        0.9716, 0.0000], dtype=torch.float64)",1.5868020659511528,"tensor([0.7336, 0.2353, 0.6000, 0.6426, 0.7550, 0.7322, 0.6750, 0.0000, 0.6237,
        0.7711, 0.4595, 0.6292, 0.8350, 0.3896, 0.3500, 0.0000, 0.7907, 0.0000,
        0.8103, 0.0000], dtype=torch.float64)"
34,0.7369691499621571,"tensor([0.9761, 0.9647, 0.9702, 0.9661, 0.9794, 0.9709, 0.9773, 0.0000, 0.9659,
        0.9783, 0.9575, 0.9715, 0.9797, 0.9629, 0.9532, 0.0000, 0.9762, 0.0000,
        0.9739, 0.0000], dtype=torch.float64)",1.6024729904619235,"tensor([0.7326, 0.2857, 0.5526, 0.6053, 0.7296, 0.7135, 0.6000, 0.0000, 0.6154,
        0.7642, 0.5000, 0.5745, 0.7925, 0.3448, 0.3784, 0.0000, 0.7200, 0.0000,
        0.8704, 0.0000], dtype=torch.float64)"
