Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,2.983289136279427,0.1511002665943699,2.96777027710356,0.20954692556634305
2,2.9453333276851477,0.20360580181645654,2.914223877743224,0.20954692556634305
3,2.7468078924924315,0.2035606163300348,2.611719619109021,0.20954692556634305
4,2.581118714981248,0.20328950341150423,2.5655833617769015,0.20954692556634305
5,2.5581787848493063,0.20328950341150423,2.552636797759911,0.20954692556634305
6,2.5492608289842305,0.20347024535719127,2.5428415440432848,0.22330097087378642
7,2.5421824166327776,0.20545840675974877,2.537831328061792,0.21440129449838188
8,2.537180948104469,0.20654285843387105,2.5291451759708736,0.22653721682847897
9,2.5332755806335006,0.2091636166463332,2.520192562955097,0.22653721682847897
10,2.525442252948353,0.21191993131806064,2.518064431002225,0.2273462783171521
11,2.524243072500113,0.21038362477972075,2.5127547674580297,0.23300970873786409
12,2.519411755569111,0.2135917943156658,2.516802642723503,0.2087378640776699
13,2.5190878674144863,0.21521847182684922,2.5042991267824637,0.23058252427184467
14,2.5129594093127285,0.21503772988116218,2.5127130897299756,0.2168284789644013
15,2.511825889024445,0.2151281008540057,2.509789327973301,0.21359223300970873
16,2.508160392944286,0.2163029235009715,2.5039655074332523,0.22815533980582525
17,2.505982134788306,0.2179296010121549,2.4996557143128033,0.23300970873786409
18,2.5051377310107994,0.2211829560345217,2.5004618129298137,0.22491909385113268
19,2.50528458384167,0.2180651574714202,2.506510811716222,0.21359223300970873
20,2.501429344019701,0.2193303510912295,2.505197271945793,0.22653721682847897
21,2.500234576216619,0.22082147214314762,2.5042165614254652,0.22572815533980584
22,2.5009729000045184,0.22082147214314762,2.501855942809466,0.21925566343042072
23,2.502191143079843,0.2165288509330803,2.5006573624595467,0.21925566343042072
24,2.499752891871131,0.22005331887397767,2.5034355484551982,0.21601941747572814
25,2.500611592618951,0.2207311011703041,2.50146247345267,0.22006472491909385
26,2.4992646768108084,0.2211829560345217,2.5020528750126414,0.21925566343042072
27,2.5007527972640187,0.2180651574714202,2.5021308972997574,0.21925566343042072
28,2.5013758627603813,0.2179296010121549,2.5018798433075444,0.21925566343042072
29,2.499651048020876,0.21969183498260358,2.501939495790352,0.21925566343042072
30,2.4986195480886537,0.22027924630608647,2.501849819541363,0.21925566343042072
31,2.5023672958745653,0.21720663322940673,2.5019392982655746,0.21925566343042072
32,2.500844403777507,0.2199177624147124,2.5019288294523667,0.21925566343042072
33,2.498524234953233,0.22023406081966473,2.501936335393912,0.21925566343042072
34,2.5007983357620533,0.22005331887397767,2.5019391007407967,0.21925566343042072
35,2.500349834508156,0.2193303510912295,2.501932582423139,0.21925566343042072
36,2.5003131213004384,0.21937553657765127,2.501936927968244,0.21925566343042072
37,2.499892507963942,0.2195562785233383,2.501941866087682,0.21844660194174756
38,2.4998010779562603,0.2208666576295694,2.5019458165832322,0.21844660194174756
39,2.4991776594482853,0.22100221408883466,2.501941471038127,0.21844660194174756
40,2.499433239855858,0.22204148027653517,2.5019452240088995,0.21844660194174756
41,2.4988828947517057,0.2193303510912295,2.501946409157565,0.21844660194174756
42,2.4987859930640277,0.22091184311599113,2.501938310641687,0.21844660194174756
43,2.501541248700917,0.22068591568388235,2.501946409157565,0.21844660194174756
44,2.4990198632574216,0.22104739957525643,2.5019489769796723,0.21844660194174756
45,2.5006320672924858,0.2193303510912295,2.501941075988572,0.21844660194174756
46,2.4984068585920203,0.21946590755049478,2.501943841335457,0.21844660194174756
47,2.4977156618544125,0.22240296416790928,2.5019432487611244,0.21844660194174756
48,2.500169798585694,0.22158962541231755,2.5019529274752226,0.21844660194174756
49,2.499915806730378,0.22000813338755593,2.50194680420712,0.21844660194174756
50,2.501896731394876,0.2171162622565632,2.501942656186792,0.21844660194174756
51,2.5009593090574307,0.21833627038995074,2.5019373230177995,0.21844660194174756
