Epoch,Train Loss,Train Accuracy,Validation Loss,Validation Accuracy
1,2.618470873717862,0.20767249559441509,2.549933671179713,0.23867313915857605
2,2.461893808458723,0.26609732953775245,2.4123987487990495,0.29854368932038833
3,2.3430817490172156,0.30748723510008585,2.239181962985437,0.3616504854368932
4,2.2368990330305905,0.3485156567710451,2.182596052348807,0.3567961165048544
5,2.128323074815869,0.3914870543581402,2.1256832382054003,0.40048543689320387
6,2.0308078529551308,0.4294428629524197,2.0274992019998987,0.4449838187702265
7,1.9199768565586735,0.4751705752112422,1.946488957574838,0.470873786407767
8,1.809741214246984,0.5216664407392345,1.8085623435603762,0.5218446601941747
9,1.6782788071596404,0.5779675568207492,1.736398838870348,0.5550161812297735
10,1.5505892116827076,0.6307893904477881,1.6750932711999393,0.5970873786407767
11,1.4382046994317925,0.6754778365189101,1.6461285341133192,0.6156957928802589
12,1.3165995238579369,0.7280737427138403,1.5920967176122574,0.6423948220064725
13,1.2048151313485609,0.7756088744295332,1.5590317611941242,0.6472491909385113
14,1.1158037827312368,0.8138357959423433,1.5901254203327266,0.6545307443365695
16,1.0018215024374364,0.8671239837398373,1.5778494529353762,0.6674757281553398
17,0.9680259731824138,0.8799873480638019,1.568331326481594,0.6666666666666666
18,0.9073834320353802,0.9062401156748452,1.5331323123672633,0.6877022653721683
